epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
937,10424.5,0.31875,0.26096,0.83117,0.99876,1,0.995,0.99269,0.18094,0.14349,0.77324,2.73189e-05,2.73189e-05,2.73189e-05
938,10435.4,0.31711,0.26264,0.82684,0.99876,1,0.995,0.9937,0.18051,0.14264,0.77307,2.61611e-05,2.61611e-05,2.61611e-05
939,10446.4,0.35835,0.26924,0.84167,0.99876,1,0.995,0.99349,0.1788,0.14218,0.77285,2.50033e-05,2.50033e-05,2.50033e-05
940,10457.3,0.31716,0.24845,0.82716,0.99878,1,0.995,0.99385,0.17941,0.14265,0.77286,2.38456e-05,2.38456e-05,2.38456e-05
941,10504.6,0.28406,0.20278,0.80201,0.99882,1,0.995,0.99354,0.18213,0.14325,0.77325,2.26878e-05,2.26878e-05,2.26878e-05
942,10515.4,0.27483,0.19951,0.79854,0.99882,1,0.995,0.99404,0.18761,0.14558,0.77382,2.153e-05,2.153e-05,2.153e-05
943,10526.3,0.27684,0.20109,0.80726,0.9988,1,0.995,0.993,0.19446,0.1483,0.77478,2.03722e-05,2.03722e-05,2.03722e-05
944,10537.1,0.27331,0.19927,0.80209,0.99878,1,0.995,0.99229,0.20196,0.15201,0.77589,1.92145e-05,1.92145e-05,1.92145e-05
945,10547.9,0.25724,0.18882,0.79064,0.99877,1,0.995,0.99116,0.20641,0.15361,0.77658,1.80567e-05,1.80567e-05,1.80567e-05
946,10558.8,0.26332,0.2006,0.79873,0.99877,1,0.995,0.98784,0.20909,0.15388,0.77695,1.68989e-05,1.68989e-05,1.68989e-05
947,10569.7,0.27937,0.20213,0.80568,0.99879,1,0.995,0.98855,0.21043,0.15387,0.77717,1.57411e-05,1.57411e-05,1.57411e-05
948,10580.5,0.26293,0.19688,0.80259,0.9988,1,0.995,0.98858,0.21075,0.15339,0.77723,1.45833e-05,1.45833e-05,1.45833e-05
949,10591.4,0.26262,0.18962,0.80918,0.9988,1,0.995,0.98825,0.20975,0.15337,0.77707,1.34256e-05,1.34256e-05,1.34256e-05
950,10602.2,0.24965,0.18958,0.79506,0.9988,1,0.995,0.98944,0.2081,0.15293,0.7769,1.22678e-05,1.22678e-05,1.22678e-05
