epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
563,6328.56,0.50138,0.35485,0.87986,0.99859,1,0.995,0.96151,0.30137,0.20608,0.79857,0.000492862,0.000492862,0.000492862
564,6339.55,0.49349,0.35334,0.86802,0.99884,1,0.995,0.96028,0.30977,0.20667,0.80096,0.000491762,0.000491762,0.000491762
565,6350.47,0.50005,0.35502,0.86656,0.99887,1,0.995,0.95963,0.31102,0.20644,0.80182,0.000490662,0.000490662,0.000490662
566,6361.45,0.49503,0.34475,0.84579,0.99872,1,0.995,0.96131,0.31169,0.207,0.80212,0.000489562,0.000489562,0.000489562
567,6372.39,0.51389,0.36769,0.87672,0.99872,1,0.995,0.9594,0.30962,0.20832,0.80198,0.000488462,0.000488462,0.000488462
568,6383.29,0.49589,0.34905,0.85895,0.99854,1,0.995,0.9628,0.30868,0.20607,0.80115,0.000487362,0.000487362,0.000487362
569,6394.17,0.49964,0.33967,0.86392,0.99861,1,0.995,0.95526,0.31951,0.2079,0.80222,0.000486262,0.000486262,0.000486262
570,6405.06,0.48513,0.35342,0.86667,0.99864,1,0.995,0.96114,0.31167,0.20767,0.80114,0.000485163,0.000485163,0.000485163
571,6415.83,0.48977,0.34387,0.858,0.99805,1,0.995,0.96185,0.31043,0.20764,0.80063,0.000484063,0.000484063,0.000484063
572,6426.7,0.50558,0.35567,0.8664,0.99783,0.99956,0.995,0.96414,0.30521,0.20782,0.79838,0.000482963,0.000482963,0.000482963
573,6437.54,0.47965,0.34507,0.86033,0.99774,0.99967,0.995,0.96925,0.29817,0.20366,0.79724,0.000481863,0.000481863,0.000481863
574,6448.56,0.4942,0.36886,0.87209,0.99881,1,0.995,0.96906,0.29624,0.20582,0.7971,0.000480763,0.000480763,0.000480763
575,6459.47,0.4795,0.35993,0.86845,0.99845,1,0.995,0.9633,0.30271,0.20659,0.79799,0.000479663,0.000479663,0.000479663
576,6470.41,0.52616,0.36944,0.89062,0.99836,1,0.995,0.96391,0.30052,0.20578,0.79777,0.000478563,0.000478563,0.000478563
577,6481.25,0.48134,0.34791,0.866,0.99846,1,0.995,0.9676,0.30225,0.20557,0.79746,0.000477463,0.000477463,0.000477463
578,6492.14,0.53207,0.37269,0.88809,0.99811,1,0.995,0.95675,0.32266,0.21312,0.80067,0.000476363,0.000476363,0.000476363
579,6503.11,0.50605,0.36077,0.86819,0.99852,1,0.995,0.95574,0.3154,0.20966,0.80024,0.000475264,0.000475264,0.000475264
580,6513.97,0.48473,0.3524,0.87106,0.99833,1,0.995,0.96114,0.30132,0.20249,0.7976,0.000474164,0.000474164,0.000474164
581,6524.91,0.49759,0.34676,0.86471,0.9985,1,0.995,0.95962,0.3059,0.20399,0.79871,0.000473064,0.000473064,0.000473064
582,6535.78,0.49361,0.35535,0.87199,0.9987,1,0.995,0.95849,0.31433,0.20646,0.79954,0.000471964,0.000471964,0.000471964
583,6546.63,0.4764,0.34261,0.85497,0.99809,1,0.995,0.95767,0.31347,0.20927,0.80024,0.000470864,0.000470864,0.000470864
584,6557.61,0.51569,0.37653,0.88108,0.99839,1,0.995,0.95831,0.3131,0.20847,0.8012,0.000469764,0.000469764,0.000469764
585,6568.55,0.4928,0.34186,0.85638,0.99849,1,0.995,0.95844,0.32757,0.21084,0.80294,0.000468664,0.000468664,0.000468664
586,6579.45,0.50585,0.36735,0.86877,0.99875,1,0.995,0.95962,0.31836,0.20963,0.80106,0.000467564,0.000467564,0.000467564
587,6590.36,0.49184,0.35298,0.86219,0.99888,1,0.995,0.9659,0.30502,0.20289,0.79805,0.000466464,0.000466464,0.000466464
588,6601.25,0.4786,0.35652,0.87661,0.99872,1,0.995,0.96763,0.30184,0.20035,0.79754,0.000465365,0.000465365,0.000465365
589,6612.07,0.51718,0.36262,0.88088,0.99884,1,0.995,0.96685,0.30087,0.19796,0.79877,0.000464265,0.000464265,0.000464265
590,6622.93,0.48005,0.3365,0.8547,0.99894,1,0.995,0.96361,0.29793,0.1976,0.79779,0.000463165,0.000463165,0.000463165
591,6633.91,0.47785,0.34519,0.85346,0.99886,1,0.995,0.96751,0.30382,0.2046,0.79863,0.000462065,0.000462065,0.000462065
592,6644.9,0.46164,0.33117,0.86146,0.99885,1,0.995,0.96437,0.3012,0.20265,0.79762,0.000460965,0.000460965,0.000460965
593,6655.65,0.49245,0.34683,0.86622,0.99876,1,0.995,0.96277,0.30677,0.20427,0.79862,0.000459865,0.000459865,0.000459865
594,6666.49,0.49004,0.35867,0.86375,0.99866,1,0.995,0.9642,0.30735,0.20498,0.79913,0.000458765,0.000458765,0.000458765
595,6677.36,0.48929,0.34745,0.8597,0.99846,1,0.995,0.96597,0.29995,0.20414,0.79801,0.000457665,0.000457665,0.000457665
596,6688.35,0.51542,0.38046,0.87019,0.99879,1,0.995,0.96989,0.29614,0.20008,0.7974,0.000456565,0.000456565,0.000456565
597,6699.18,0.47265,0.34108,0.86374,0.99906,1,0.995,0.96513,0.30613,0.20319,0.79925,0.000455466,0.000455466,0.000455466
598,6710.01,0.48249,0.34315,0.86735,0.99885,1,0.995,0.96217,0.30984,0.20314,0.80015,0.000454366,0.000454366,0.000454366
599,6720.85,0.48256,0.34708,0.85595,0.99871,1,0.995,0.96651,0.29923,0.20355,0.7982,0.000453266,0.000453266,0.000453266
600,6731.8,0.47527,0.35275,0.8652,0.99878,1,0.995,0.96759,0.29347,0.19996,0.79592,0.000452166,0.000452166,0.000452166
601,6742.68,0.48111,0.34102,0.86613,0.99884,1,0.995,0.96685,0.28773,0.19648,0.79465,0.000451066,0.000451066,0.000451066
602,6753.6,0.49895,0.36254,0.86487,0.9987,1,0.995,0.96249,0.29655,0.19781,0.79606,0.000449966,0.000449966,0.000449966
603,6764.43,0.50667,0.37427,0.87682,0.99873,1,0.995,0.96472,0.29047,0.19999,0.79568,0.000448866,0.000448866,0.000448866
604,6775.28,0.48704,0.35524,0.86623,0.99894,1,0.995,0.96175,0.29752,0.20159,0.79819,0.000447766,0.000447766,0.000447766
605,6786.17,0.46842,0.33892,0.86485,0.99896,1,0.995,0.96529,0.29504,0.19844,0.7976,0.000446666,0.000446666,0.000446666
606,6797.14,0.47638,0.34511,0.8647,0.99885,1,0.995,0.9695,0.28752,0.19625,0.79558,0.000445567,0.000445567,0.000445567
607,6808.06,0.46783,0.33578,0.8602,0.99874,1,0.995,0.97026,0.28871,0.19715,0.79609,0.000444467,0.000444467,0.000444467
608,6819.06,0.47772,0.34698,0.85877,0.99874,1,0.995,0.97059,0.28887,0.19581,0.79669,0.000443367,0.000443367,0.000443367
609,6829.84,0.4855,0.36693,0.86977,0.99875,1,0.995,0.97093,0.28783,0.1955,0.79631,0.000442267,0.000442267,0.000442267
610,6840.81,0.45777,0.33428,0.859,0.9986,1,0.995,0.97106,0.29264,0.19597,0.79735,0.000441167,0.000441167,0.000441167
611,6851.82,0.48675,0.35274,0.87111,0.99863,1,0.995,0.96699,0.29608,0.2001,0.79774,0.000440067,0.000440067,0.000440067
612,6862.73,0.46236,0.34251,0.86666,0.99889,0.99933,0.995,0.96878,0.29806,0.1992,0.79712,0.000438967,0.000438967,0.000438967
613,6873.63,0.47858,0.33356,0.86788,0.9988,0.99923,0.995,0.97002,0.2961,0.20026,0.79703,0.000437867,0.000437867,0.000437867
614,6884.55,0.46932,0.33996,0.84972,0.99866,1,0.995,0.96954,0.2897,0.19638,0.79665,0.000436767,0.000436767,0.000436767
615,6895.41,0.4954,0.35166,0.87327,0.99881,1,0.995,0.97069,0.29131,0.19536,0.79609,0.000435668,0.000435668,0.000435668
616,6906.15,0.48774,0.33528,0.87017,0.99888,1,0.995,0.96819,0.29707,0.20011,0.79738,0.000434568,0.000434568,0.000434568
617,6916.95,0.48176,0.35126,0.87063,0.99881,0.9999,0.995,0.9654,0.29402,0.20029,0.79675,0.000433468,0.000433468,0.000433468
618,6927.83,0.50036,0.35417,0.86776,0.9987,1,0.995,0.96062,0.30232,0.20128,0.79936,0.000432368,0.000432368,0.000432368
619,6938.6,0.47825,0.35029,0.87016,0.99882,1,0.995,0.96412,0.29726,0.19629,0.79848,0.000431268,0.000431268,0.000431268
620,6949.5,0.495,0.35353,0.86297,0.99879,1,0.995,0.96287,0.30366,0.19629,0.7998,0.000430168,0.000430168,0.000430168
621,6960.36,0.49106,0.3544,0.87236,0.99879,1,0.995,0.95979,0.30867,0.19618,0.79959,0.000429068,0.000429068,0.000429068
622,6971.26,0.48411,0.35249,0.86812,0.99885,1,0.995,0.96136,0.30524,0.19761,0.79861,0.000427968,0.000427968,0.000427968
623,6982.21,0.46659,0.33958,0.8654,0.99881,1,0.995,0.96633,0.28957,0.19414,0.7959,0.000426868,0.000426868,0.000426868
624,6993.17,0.45987,0.33075,0.85282,0.99871,1,0.995,0.97128,0.28272,0.19603,0.79452,0.000425769,0.000425769,0.000425769
625,7004.08,0.47202,0.33308,0.85912,0.99879,1,0.995,0.9703,0.28489,0.19477,0.79502,0.000424669,0.000424669,0.000424669
626,7014.86,0.48296,0.34104,0.86105,0.99868,1,0.995,0.97436,0.2848,0.19679,0.79469,0.000423569,0.000423569,0.000423569
627,7025.83,0.48379,0.34363,0.87124,0.99867,1,0.995,0.96497,0.28486,0.19506,0.79451,0.000422469,0.000422469,0.000422469
628,7036.7,0.48305,0.35026,0.86771,0.99863,1,0.995,0.97008,0.27908,0.19287,0.79302,0.000421369,0.000421369,0.000421369
629,7047.64,0.47308,0.34449,0.86043,0.99859,1,0.995,0.96969,0.27878,0.19161,0.79283,0.000420269,0.000420269,0.000420269
630,7058.58,0.46317,0.33916,0.85516,0.99859,1,0.995,0.97107,0.27707,0.19355,0.79261,0.000419169,0.000419169,0.000419169
631,7069.39,0.49887,0.3547,0.86949,0.99876,1,0.995,0.97303,0.27676,0.19554,0.79268,0.000418069,0.000418069,0.000418069
632,7080.39,0.46019,0.3359,0.85923,0.9985,1,0.995,0.97411,0.279,0.19491,0.79333,0.000416969,0.000416969,0.000416969
633,7091.22,0.4885,0.33864,0.85089,0.99859,1,0.995,0.97693,0.27061,0.19249,0.79136,0.00041587,0.00041587,0.00041587
634,7102.2,0.46597,0.34196,0.85418,0.99885,1,0.995,0.97635,0.27247,0.19174,0.79239,0.00041477,0.00041477,0.00041477
635,7113.08,0.467,0.34848,0.86422,0.99888,1,0.995,0.97584,0.27872,0.19353,0.79279,0.00041367,0.00041367,0.00041367
636,7124.03,0.464,0.32356,0.85883,0.99882,1,0.995,0.97755,0.27856,0.19075,0.79284,0.00041257,0.00041257,0.00041257
637,7134.92,0.45332,0.32911,0.85288,0.99875,1,0.995,0.97601,0.27147,0.19037,0.79151,0.00041147,0.00041147,0.00041147
638,7145.71,0.45112,0.32213,0.84845,0.99877,1,0.995,0.97656,0.27173,0.18962,0.79129,0.00041037,0.00041037,0.00041037
639,7156.53,0.4641,0.34386,0.86327,0.99879,1,0.995,0.97265,0.2786,0.19094,0.79312,0.00040927,0.00040927,0.00040927
640,7167.44,0.45368,0.32997,0.85562,0.99876,1,0.995,0.97033,0.28047,0.19304,0.79323,0.00040817,0.00040817,0.00040817
641,7178.3,0.46659,0.33304,0.85958,0.99883,1,0.995,0.96715,0.28468,0.19467,0.79352,0.00040707,0.00040707,0.00040707
642,7189.13,0.4694,0.3512,0.86592,0.99862,1,0.995,0.9689,0.28502,0.19144,0.7935,0.000405971,0.000405971,0.000405971
643,7200.03,0.46064,0.33691,0.85714,0.99853,0.99943,0.995,0.97162,0.28865,0.19528,0.79471,0.000404871,0.000404871,0.000404871
644,7210.95,0.47205,0.35418,0.85741,0.99847,1,0.995,0.97478,0.28545,0.19478,0.79472,0.000403771,0.000403771,0.000403771
645,7221.82,0.45958,0.33353,0.85523,0.99833,1,0.995,0.96898,0.28876,0.19647,0.79455,0.000402671,0.000402671,0.000402671
646,7232.67,0.46595,0.33313,0.86772,0.99831,1,0.995,0.9641,0.29887,0.19514,0.79587,0.000401571,0.000401571,0.000401571
647,7243.52,0.45774,0.33616,0.86425,0.99869,1,0.995,0.96935,0.28417,0.19382,0.79342,0.000400471,0.000400471,0.000400471
648,7254.35,0.4608,0.32803,0.85844,0.99861,1,0.995,0.97192,0.27692,0.18882,0.7933,0.000399371,0.000399371,0.000399371
649,7265.15,0.4515,0.32421,0.84326,0.99838,1,0.995,0.9721,0.27674,0.18854,0.79267,0.000398271,0.000398271,0.000398271
650,7276.1,0.46015,0.33153,0.85768,0.9985,1,0.995,0.97417,0.2786,0.19271,0.79229,0.000397171,0.000397171,0.000397171
651,7286.91,0.43932,0.31538,0.85403,0.99875,1,0.995,0.97575,0.27488,0.19037,0.7915,0.000396071,0.000396071,0.000396071
652,7297.82,0.47769,0.33971,0.8633,0.99875,1,0.995,0.97498,0.2802,0.18978,0.79278,0.000394972,0.000394972,0.000394972
653,7308.81,0.441,0.32747,0.85924,0.99864,1,0.995,0.97563,0.2744,0.18714,0.79262,0.000393872,0.000393872,0.000393872
654,7319.59,0.47188,0.34552,0.86441,0.99871,1,0.995,0.97594,0.27411,0.19056,0.7925,0.000392772,0.000392772,0.000392772
655,7330.57,0.46043,0.33361,0.85991,0.99879,1,0.995,0.97818,0.27098,0.18927,0.79231,0.000391672,0.000391672,0.000391672
656,7341.48,0.47828,0.34585,0.87418,0.99862,1,0.995,0.97967,0.26972,0.18866,0.79174,0.000390572,0.000390572,0.000390572
657,7352.33,0.45124,0.33309,0.86219,0.9987,1,0.995,0.97437,0.27193,0.18823,0.79192,0.000389472,0.000389472,0.000389472
658,7363.28,0.45785,0.34185,0.8739,0.99896,1,0.995,0.97466,0.27444,0.1884,0.79149,0.000388372,0.000388372,0.000388372
659,7374.04,0.45452,0.32987,0.8513,0.99903,1,0.995,0.97473,0.27198,0.18642,0.79078,0.000387272,0.000387272,0.000387272
660,7384.87,0.46147,0.34353,0.86012,0.99891,1,0.995,0.97211,0.27298,0.18795,0.79122,0.000386172,0.000386172,0.000386172
661,7395.61,0.47294,0.3445,0.86392,0.99893,1,0.995,0.97219,0.27089,0.18733,0.79121,0.000385073,0.000385073,0.000385073
662,7406.53,0.44573,0.30738,0.85566,0.99889,1,0.995,0.97418,0.26632,0.18514,0.78997,0.000383973,0.000383973,0.000383973
663,7417.43,0.43304,0.31701,0.84859,0.99895,1,0.995,0.97351,0.27033,0.18639,0.79085,0.000382873,0.000382873,0.000382873
664,7428.35,0.44721,0.33226,0.85484,0.99897,1,0.995,0.97653,0.26094,0.18486,0.78995,0.000381773,0.000381773,0.000381773
665,7439.26,0.44777,0.33085,0.85094,0.99889,1,0.995,0.9732,0.27844,0.18679,0.79209,0.000380673,0.000380673,0.000380673
666,7450.19,0.44046,0.31065,0.84893,0.99881,1,0.995,0.97504,0.27238,0.18658,0.79082,0.000379573,0.000379573,0.000379573
667,7461.07,0.44109,0.30613,0.84656,0.99878,1,0.995,0.97758,0.26946,0.1849,0.79025,0.000378473,0.000378473,0.000378473
668,7471.94,0.44492,0.31703,0.84341,0.99873,1,0.995,0.97805,0.2677,0.18473,0.7896,0.000377373,0.000377373,0.000377373
669,7482.81,0.45158,0.32122,0.84851,0.99876,1,0.995,0.97402,0.27565,0.18746,0.7911,0.000376273,0.000376273,0.000376273
670,7493.78,0.45257,0.33657,0.85348,0.99878,1,0.995,0.9721,0.27789,0.18853,0.79185,0.000375174,0.000375174,0.000375174
671,7504.64,0.4337,0.32432,0.84839,0.99951,1,0.995,0.97503,0.27223,0.18525,0.79099,0.000374074,0.000374074,0.000374074
672,7515.54,0.44372,0.32611,0.85812,0.9989,1,0.995,0.97715,0.28211,0.18791,0.79335,0.000372974,0.000372974,0.000372974
673,7526.39,0.437,0.31478,0.85347,0.99886,1,0.995,0.9743,0.27783,0.18637,0.7925,0.000371874,0.000371874,0.000371874
674,7537.3,0.43895,0.32542,0.85543,0.99889,1,0.995,0.97587,0.26335,0.18192,0.78981,0.000370774,0.000370774,0.000370774
675,7548.11,0.43761,0.31383,0.84988,0.99887,1,0.995,0.97625,0.26515,0.1817,0.7898,0.000369674,0.000369674,0.000369674
676,7558.96,0.43968,0.32056,0.8509,0.9988,1,0.995,0.97625,0.26316,0.18238,0.78935,0.000368574,0.000368574,0.000368574
677,7569.83,0.43509,0.31566,0.84605,0.9988,1,0.995,0.9748,0.26664,0.18307,0.78936,0.000367474,0.000367474,0.000367474
678,7580.75,0.44288,0.32685,0.85812,0.99872,1,0.995,0.97298,0.26852,0.18226,0.78994,0.000366374,0.000366374,0.000366374
679,7591.74,0.44227,0.32097,0.84859,0.99847,0.99965,0.995,0.9732,0.27545,0.1854,0.79103,0.000365275,0.000365275,0.000365275
680,7602.71,0.4541,0.3181,0.8593,0.9986,1,0.995,0.97483,0.26961,0.18495,0.79039,0.000364175,0.000364175,0.000364175
681,7613.53,0.42855,0.30374,0.8465,0.99868,1,0.995,0.97765,0.26328,0.18355,0.78905,0.000363075,0.000363075,0.000363075
682,7624.36,0.43563,0.31945,0.85084,0.99857,1,0.995,0.97613,0.26429,0.18269,0.79009,0.000361975,0.000361975,0.000361975
683,7635.2,0.44417,0.31392,0.85122,0.99872,1,0.995,0.97604,0.26873,0.1843,0.78981,0.000360875,0.000360875,0.000360875
684,7646.03,0.43819,0.31633,0.84266,0.99872,1,0.995,0.97724,0.2666,0.18504,0.78926,0.000359775,0.000359775,0.000359775
685,7657.06,0.42641,0.3238,0.8522,0.99862,1,0.995,0.97678,0.26897,0.18321,0.78966,0.000358675,0.000358675,0.000358675
686,7667.97,0.44991,0.32177,0.85286,0.99873,1,0.995,0.97833,0.27473,0.18351,0.79041,0.000357575,0.000357575,0.000357575
687,7678.84,0.45174,0.32554,0.85875,0.99868,1,0.995,0.98043,0.27499,0.18319,0.7906,0.000356475,0.000356475,0.000356475
688,7689.81,0.43227,0.3138,0.85179,0.99869,1,0.995,0.9806,0.26333,0.18179,0.78876,0.000355376,0.000355376,0.000355376
689,7700.82,0.42511,0.31218,0.85076,0.99876,1,0.995,0.97983,0.26021,0.18112,0.78866,0.000354276,0.000354276,0.000354276
690,7711.65,0.42203,0.31365,0.84226,0.99873,1,0.995,0.98013,0.26291,0.18036,0.78896,0.000353176,0.000353176,0.000353176
691,7722.53,0.44194,0.31826,0.86598,0.99867,1,0.995,0.98053,0.26,0.18062,0.78794,0.000352076,0.000352076,0.000352076
692,7733.49,0.44115,0.3158,0.84573,0.99862,1,0.995,0.9793,0.25852,0.17838,0.78789,0.000350976,0.000350976,0.000350976
693,7744.48,0.41726,0.30721,0.83973,0.99862,1,0.995,0.98332,0.24962,0.17638,0.78706,0.000349876,0.000349876,0.000349876
694,7755.43,0.43715,0.31953,0.85538,0.99871,1,0.995,0.98156,0.25408,0.1781,0.7877,0.000348776,0.000348776,0.000348776
695,7766.3,0.45499,0.3398,0.86881,0.99864,1,0.995,0.98193,0.25642,0.18213,0.78795,0.000347676,0.000347676,0.000347676
696,7777.25,0.4382,0.32431,0.85375,0.99875,1,0.995,0.97955,0.25365,0.17944,0.78654,0.000346576,0.000346576,0.000346576
697,7788.23,0.43919,0.31886,0.84713,0.99884,1,0.995,0.97673,0.25513,0.17914,0.78742,0.000345477,0.000345477,0.000345477
698,7799.18,0.40863,0.29332,0.83585,0.99874,1,0.995,0.97635,0.25614,0.17998,0.78749,0.000344377,0.000344377,0.000344377
699,7810.11,0.42678,0.31224,0.83688,0.99867,1,0.995,0.98004,0.25443,0.1784,0.78695,0.000343277,0.000343277,0.000343277
700,7821.1,0.42867,0.32373,0.84151,0.99869,1,0.995,0.98117,0.25435,0.18067,0.7869,0.000342177,0.000342177,0.000342177
701,7832.03,0.42846,0.31,0.84921,0.99873,1,0.995,0.9803,0.25086,0.17809,0.78651,0.000341077,0.000341077,0.000341077
702,7842.9,0.44692,0.32354,0.8493,0.99873,1,0.995,0.98003,0.25204,0.17832,0.7866,0.000339977,0.000339977,0.000339977
703,7853.71,0.42753,0.31151,0.85509,0.9987,1,0.995,0.97959,0.25456,0.17924,0.78675,0.000338877,0.000338877,0.000338877
704,7864.51,0.42896,0.31014,0.84431,0.99863,1,0.995,0.98123,0.26147,0.18151,0.78813,0.000337777,0.000337777,0.000337777
705,7875.29,0.41248,0.30525,0.84252,0.99859,1,0.995,0.98087,0.25999,0.17876,0.78846,0.000336677,0.000336677,0.000336677
706,7886.15,0.46032,0.34287,0.87169,0.99867,1,0.995,0.97846,0.26211,0.18319,0.78896,0.000335578,0.000335578,0.000335578
707,7897.03,0.42958,0.32211,0.84751,0.99863,1,0.995,0.98065,0.25816,0.18056,0.78862,0.000334478,0.000334478,0.000334478
708,7907.96,0.45085,0.32379,0.85698,0.99859,1,0.995,0.97855,0.25142,0.1769,0.78753,0.000333378,0.000333378,0.000333378
709,7918.83,0.41916,0.30276,0.84728,0.99866,1,0.995,0.98077,0.25296,0.17994,0.78709,0.000332278,0.000332278,0.000332278
710,7929.68,0.44029,0.32914,0.84459,0.99876,1,0.995,0.9818,0.25213,0.17808,0.7862,0.000331178,0.000331178,0.000331178
711,7940.65,0.4328,0.30975,0.85317,0.99883,1,0.995,0.98383,0.24584,0.17664,0.78511,0.000330078,0.000330078,0.000330078
712,7951.63,0.4258,0.31646,0.85649,0.99887,1,0.995,0.98158,0.25071,0.1787,0.78623,0.000328978,0.000328978,0.000328978
713,7962.41,0.44847,0.33655,0.86062,0.99895,1,0.995,0.97855,0.2556,0.17915,0.78717,0.000327878,0.000327878,0.000327878
714,7973.34,0.44579,0.32462,0.84882,0.99905,1,0.995,0.97829,0.25674,0.17722,0.78745,0.000326778,0.000326778,0.000326778
715,7984.2,0.45033,0.34184,0.86229,0.99902,1,0.995,0.97874,0.25286,0.17753,0.787,0.000325679,0.000325679,0.000325679
716,7995.01,0.44371,0.317,0.85126,0.99886,1,0.995,0.98127,0.2478,0.1763,0.78614,0.000324579,0.000324579,0.000324579
717,8005.89,0.42928,0.32749,0.85284,0.99875,1,0.995,0.98333,0.24945,0.17725,0.78634,0.000323479,0.000323479,0.000323479
718,8016.82,0.43539,0.31442,0.85226,0.99882,1,0.995,0.98456,0.25105,0.17474,0.78609,0.000322379,0.000322379,0.000322379
719,8027.76,0.42756,0.32241,0.85261,0.9988,1,0.995,0.98343,0.25115,0.17594,0.78652,0.000321279,0.000321279,0.000321279
720,8038.57,0.43406,0.31887,0.85569,0.99879,1,0.995,0.98183,0.25146,0.17476,0.78731,0.000320179,0.000320179,0.000320179
721,8049.49,0.42017,0.30641,0.84898,0.99882,1,0.995,0.97985,0.24909,0.17433,0.78671,0.000319079,0.000319079,0.000319079
722,8060.37,0.44735,0.32324,0.86241,0.99892,1,0.995,0.9774,0.24901,0.17549,0.78702,0.000317979,0.000317979,0.000317979
723,8071.27,0.42887,0.30885,0.84972,0.99895,1,0.995,0.9772,0.26087,0.17791,0.78874,0.000316879,0.000316879,0.000316879
724,8082.2,0.42994,0.30703,0.84745,0.99891,1,0.995,0.97943,0.25376,0.17637,0.78736,0.00031578,0.00031578,0.00031578
725,8092.95,0.42466,0.31571,0.84634,0.99885,1,0.995,0.97867,0.254,0.17662,0.78717,0.00031468,0.00031468,0.00031468
726,8103.71,0.43142,0.3181,0.83945,0.99871,1,0.995,0.98096,0.25263,0.17528,0.78703,0.00031358,0.00031358,0.00031358
727,8114.5,0.43529,0.31694,0.8522,0.99881,1,0.995,0.98041,0.2509,0.17483,0.78657,0.00031248,0.00031248,0.00031248
728,8125.37,0.40665,0.3098,0.84095,0.99901,1,0.995,0.98339,0.24035,0.17038,0.78538,0.00031138,0.00031138,0.00031138
729,8136.19,0.40648,0.29545,0.84686,0.99902,1,0.995,0.98292,0.23652,0.16987,0.78491,0.00031028,0.00031028,0.00031028
730,8146.99,0.41682,0.30885,0.85699,0.99881,1,0.995,0.98309,0.23417,0.1681,0.78419,0.00030918,0.00030918,0.00030918
731,8157.9,0.42164,0.30364,0.84954,0.99864,1,0.995,0.98036,0.23799,0.16887,0.78491,0.00030808,0.00030808,0.00030808
732,8168.88,0.42296,0.31716,0.84823,0.99887,1,0.995,0.9823,0.24291,0.17392,0.78563,0.00030698,0.00030698,0.00030698
733,8179.82,0.4108,0.31003,0.84868,0.99892,1,0.995,0.98364,0.24212,0.17161,0.78511,0.000305881,0.000305881,0.000305881
734,8190.65,0.41428,0.30944,0.8442,0.99878,1,0.995,0.9862,0.24182,0.17443,0.7847,0.000304781,0.000304781,0.000304781
735,8201.63,0.39546,0.29582,0.8439,0.99857,1,0.995,0.98687,0.24465,0.17348,0.7852,0.000303681,0.000303681,0.000303681
736,8212.64,0.41211,0.29481,0.83913,0.99851,1,0.995,0.98867,0.23809,0.1708,0.78391,0.000302581,0.000302581,0.000302581
737,8223.62,0.41728,0.312,0.84712,0.99861,1,0.995,0.98818,0.24075,0.17131,0.78439,0.000301481,0.000301481,0.000301481
738,8234.49,0.43811,0.31819,0.85929,0.99877,1,0.995,0.98807,0.23984,0.17028,0.78464,0.000300381,0.000300381,0.000300381
739,8245.36,0.41138,0.29772,0.84779,0.99879,1,0.995,0.98532,0.24267,0.17005,0.78507,0.000299281,0.000299281,0.000299281
740,8256.27,0.41193,0.3067,0.84889,0.99886,1,0.995,0.98511,0.24545,0.17288,0.78558,0.000298181,0.000298181,0.000298181
741,8267.13,0.42827,0.30684,0.8617,0.9987,1,0.995,0.98464,0.24303,0.17332,0.78508,0.000297081,0.000297081,0.000297081
742,8278.01,0.41,0.30866,0.84466,0.99853,1,0.995,0.98542,0.23897,0.17347,0.78513,0.000295982,0.000295982,0.000295982
743,8288.85,0.40716,0.30481,0.83658,0.99856,1,0.995,0.98836,0.23693,0.17092,0.78499,0.000294882,0.000294882,0.000294882
744,8299.85,0.39827,0.30019,0.83673,0.99871,1,0.995,0.98708,0.24215,0.17265,0.78615,0.000293782,0.000293782,0.000293782
745,8310.65,0.4033,0.29257,0.83133,0.99878,1,0.995,0.98482,0.24448,0.17319,0.78641,0.000292682,0.000292682,0.000292682
746,8321.56,0.39238,0.29743,0.83694,0.9988,1,0.995,0.98614,0.2402,0.17078,0.78566,0.000291582,0.000291582,0.000291582
747,8332.4,0.40176,0.29471,0.83842,0.99878,1,0.995,0.98693,0.23616,0.17242,0.78412,0.000290482,0.000290482,0.000290482
748,8343.2,0.3991,0.30185,0.84421,0.99883,1,0.995,0.98557,0.24027,0.17164,0.78432,0.000289382,0.000289382,0.000289382
749,8354.06,0.40216,0.30032,0.84001,0.9989,1,0.995,0.98594,0.23489,0.16951,0.78347,0.000288282,0.000288282,0.000288282
750,8365.01,0.40782,0.31287,0.8485,0.9988,1,0.995,0.98737,0.23512,0.16794,0.78336,0.000287182,0.000287182,0.000287182
751,8375.88,0.40927,0.29475,0.83823,0.99881,1,0.995,0.98583,0.23556,0.16883,0.784,0.000286083,0.000286083,0.000286083
752,8386.81,0.4123,0.30603,0.85266,0.99887,1,0.995,0.98552,0.23415,0.16688,0.78362,0.000284983,0.000284983,0.000284983
753,8397.75,0.38915,0.28819,0.83578,0.99879,1,0.995,0.98543,0.22996,0.166,0.78278,0.000283883,0.000283883,0.000283883
754,8408.65,0.42383,0.30414,0.85046,0.99866,1,0.995,0.98529,0.23069,0.16777,0.78304,0.000282783,0.000282783,0.000282783
755,8419.57,0.42779,0.30832,0.83425,0.99864,1,0.995,0.98512,0.22888,0.16931,0.78248,0.000281683,0.000281683,0.000281683
756,8430.53,0.42941,0.30838,0.85193,0.99878,1,0.995,0.98372,0.22926,0.1691,0.7825,0.000280583,0.000280583,0.000280583
757,8441.38,0.40298,0.30081,0.84995,0.99882,1,0.995,0.9839,0.23167,0.16993,0.78247,0.000279483,0.000279483,0.000279483
